poi_id,poi_name,original_share,counterfactual_share,share_change,dist_to_removed_m,freq,category
Crispy Burger|40.685087|-73.991820,Crispy Burger,7.262427899843656e-06,8.031710941055753e-06,7.692830412120972e-07,1025.7801376392335,1,Full-Service Restaurants
Las Tres Palmas Restaurant|40.690990|-73.988719,Las Tres Palmas Restaurant,1.0133680618981553e-05,1.089560363324065e-05,7.619230142590965e-07,323.75579880668465,9,Full-Service Restaurants
South Congress|40.692603|-73.988430,South Congress,1.565942237012231e-05,1.6411221143336573e-05,7.517987732142627e-07,143.1158800928852,21,Full-Service Restaurants
D Space Food|40.702624|-73.986803,D Space Food,3.4323842229855335e-06,4.179803892632739e-06,7.474196696472055e-07,980.536310990597,2,Full-Service Restaurants
Mac Shack|40.683719|-73.967311,Mac Shack,1.1182329491418833e-05,1.1926175173275295e-05,7.438456818564617e-07,2079.85742765491,2,Full-Service Restaurants
Aloha Krab|40.693092|-73.972169,Aloha Krab,7.483229754943525e-06,8.225630453667763e-06,7.424006987242382e-07,1340.9297144054215,3,Full-Service Restaurants
Fulton Grill|40.688800|-73.981165,Fulton Grill,2.90402643332716e-05,2.977104942109268e-05,7.307850878210795e-07,807.6210457086396,11,Limited-Service Restaurants
Hill Country Barbecue Market|40.692600|-73.988443,Hill Country Barbecue Market,7.958757228520568e-06,8.683670132058861e-06,7.249129035382932e-07,143.6945671982656,5,Full-Service Restaurants
Halal Truck|40.683956|-73.978980,Halal Truck,5.890091021238581e-06,6.61312980855827e-06,7.230387873196888e-07,1340.005223630395,8,Limited-Service Restaurants
Juju Cafe and Deli|40.686881|-73.990157,Juju Cafe and Deli,2.729734431573329e-05,2.802011744848922e-05,7.227731327559299e-07,795.8204166291135,2,Limited-Service Restaurants
Brownstone Bar & Restaurant|40.696324|-73.982784,Brownstone Bar & Restaurant,8.443469235639643e-06,9.160774762114209e-06,7.173055264745661e-07,521.3574000635099,1,Full-Service Restaurants
Bohemien Bar|40.691169|-73.997041,Bohemien Bar,3.0781682392559786e-06,3.7860422697813584e-06,7.078740305253799e-07,815.4180213513658,5,Full-Service Restaurants
Starbucks|40.688802|-73.962895,Starbucks,1.9434532857677506e-06,2.6450571031199075e-06,7.016038173521569e-07,2193.4007323579917,5,Snack and Nonalcoholic Beverage Bars
La Barrita|40.694486|-73.994082,La Barrita,3.644199016755387e-06,4.306671007554956e-06,6.624719907995689e-07,514.0166822066981,1,Full-Service Restaurants
Subway|40.695152|-73.994746,Subway,2.117493997100668e-06,2.775822563487048e-06,6.583285663863802e-07,583.2808931545023,4,Limited-Service Restaurants
Hana Noodle Station|40.691456|-73.983630,Hana Noodle Station,1.3279115208967349e-05,1.3932661017767622e-05,6.535458088002732e-07,457.80380455407305,4,Full-Service Restaurants
GMC Temaxcal Deli & Grocery|40.696380|-73.972977,GMC Temaxcal Deli & Grocery,1.0189526278567523e-05,1.0842458967065624e-05,6.529326884981012e-07,1300.7223374144828,4,Limited-Service Restaurants
Dunkin'|40.686695|-73.990750,Dunkin',8.960225680477518e-06,9.610101022923331e-06,6.498753424458138e-07,828.3542514771199,2,Snack and Nonalcoholic Beverage Bars
Yaso Tangbao|40.691752|-73.986444,Yaso Tangbao,1.3123711869257248e-05,1.3764394320911866e-05,6.40682451654618e-07,269.9739114644333,11,Full-Service Restaurants
Bread & Spread|40.702506|-73.986924,Bread & Spread,1.808405242890149e-06,2.431057855707147e-06,6.226526128169982e-07,966.4429193269674,1,Limited-Service Restaurants
Dunkin'|40.684351|-73.978673,Dunkin',2.0744725310410582e-05,2.135001256085496e-05,6.052872504443798e-07,1319.493458591754,7,Snack and Nonalcoholic Beverage Bars
Academy Restaurant|40.687249|-73.975792,Academy Restaurant,1.3080616420485307e-05,1.3681433282616393e-05,6.008168621310858e-07,1267.4660290063114,7,Full-Service Restaurants
Jalapa Jar|40.697826|-73.992966,Jalapa Jar,9.491231821562217e-06,1.0089448938377173e-05,5.982171168149561e-07,605.9697921750779,3,Full-Service Restaurants
Punta Cana|40.681658|-73.977155,Punta Cana,7.9890306414502e-06,8.580659159553255e-06,5.91628518103055e-07,1637.7831232150183,4,Full-Service Restaurants
Blue Cafe|40.689221|-73.986142,Blue Cafe,1.587810534433614e-05,1.6463249287855825e-05,5.851439435196864e-07,539.7097904906506,7,Limited-Service Restaurants
Seamore's Dumbo|40.703086|-73.991307,Seamore's Dumbo,4.284650986715014e-06,4.856786173393618e-06,5.721351866786042e-07,1062.5973246864753,3,Full-Service Restaurants
The Milk Truck|40.693765|-73.999309,The Milk Truck,9.210478873407823e-07,1.4902070618238611e-06,5.691591744830788e-07,949.9580372364487,1,Snack and Nonalcoholic Beverage Bars
The Ice Cream Shop|40.689476|-73.972282,The Ice Cream Shop,7.326027606760141e-06,7.883653171671981e-06,5.576255649118398e-07,1415.190963849884,6,Snack and Nonalcoholic Beverage Bars
Bien Cuit|40.687707|-73.990042,Bien Cuit,4.939652585603553e-06,5.491936165674549e-06,5.522835800709957e-07,704.2239737757213,2,Limited-Service Restaurants
Damas Falafel House|40.693296|-73.969526,Damas Falafel House,5.8795212059657e-06,6.430793568646027e-06,5.512723626803272e-07,1562.303562930307,3,Full-Service Restaurants
Hungry Ghost Coffee|40.687907|-73.978893,Hungry Ghost Coffee,3.7851825252738993e-06,4.3362881680676345e-06,5.511056427937351e-07,1016.1673609301803,3,Snack and Nonalcoholic Beverage Bars
El Cofre|40.693133|-73.967315,El Cofre,2.2534915194722843e-06,2.8044259664382288e-06,5.509344469659444e-07,1749.319389300601,3,Full-Service Restaurants
Savelli|40.685076|-73.991303,Savelli,4.722903992451148e-06,5.260756655747345e-06,5.378526632961976e-07,1014.2689104507043,2,Full-Service Restaurants
Stumptown Coffee Roasters|40.688839|-73.992256,Stumptown Coffee Roasters,1.1027070545349508e-05,1.1564184204157127e-05,5.371136588076193e-07,661.3953081655009,3,Snack and Nonalcoholic Beverage Bars
Ozu|40.697444|-73.993315,Ozu,1.7144166972294383e-06,2.250898025934458e-06,5.364813287050197e-07,597.3245693960979,2,Full-Service Restaurants
The Great Georgiana|40.689325|-73.969275,The Great Georgiana,1.949037389641732e-06,2.4839286853942115e-06,5.348912957524795e-07,1660.5480111017102,2,Full-Service Restaurants
Yummy Taco|40.692019|-73.986777,Yummy Taco,2.2128497539427855e-06,2.7410220232025074e-06,5.281722692597219e-07,230.43177739102347,4,Full-Service Restaurants
Blank Street Coffee|40.684143|-73.983568,Blank Street Coffee,4.15065274499163e-06,4.673916431348427e-06,5.232636863567969e-07,1144.0175179250389,2,Snack and Nonalcoholic Beverage Bars
Banhmigos|40.691212|-73.991971,Banhmigos,5.455573337446045e-06,5.975491735004879e-06,5.199183975588338e-07,442.9054170352129,3,Full-Service Restaurants
Don Nico's|40.690401|-73.982544,Don Nico's,1.4251740204251903e-05,1.4771315249793999e-05,5.195750455420961e-07,602.0485035628595,7,Full-Service Restaurants
Tilda|40.682707|-73.963807,Tilda,8.984269143306698e-07,1.4170519186066107e-06,5.18625004275941e-07,2390.045042539637,1,Snack and Nonalcoholic Beverage Bars
Domino's Pizza|40.686942|-73.990571,Domino's Pizza,1.2208449530058511e-05,1.2720041896703072e-05,5.115923666445607e-07,797.8232367566164,4,Limited-Service Restaurants
McMahon's Public House|40.681713|-73.976574,McMahon's Public House,3.5111359990666907e-06,4.010812362333812e-06,4.996763632671211e-07,1660.7577635820442,3,Full-Service Restaurants
Pronto Pizza|40.689446|-73.992236,Pronto Pizza,4.39892745715793e-06,4.893335310905126e-06,4.94407853747196e-07,604.5629237802332,4,Full-Service Restaurants
Creamline|40.691086|-73.983175,Creamline,9.860131517993125e-06,1.0346254622831495e-05,4.861231048383706e-07,513.0762793048417,1,Full-Service Restaurants
Hibino|40.690129|-73.996310,Hibino,7.863918471310586e-06,8.33580420321351e-06,4.7188573190292494e-07,810.9685597676288,4,Full-Service Restaurants
No Pork Halal Kitchen|40.683327|-73.979385,No Pork Halal Kitchen,9.988584563769267e-06,1.0456787670079656e-05,4.682031063103885e-07,1379.6677447660288,7,Limited-Service Restaurants
Oh Dumplings|40.687617|-73.993056,Oh Dumplings,5.182825901544041e-06,5.650936946000735e-06,4.6811104445669354e-07,812.3998418993598,5,Full-Service Restaurants
La Villa Cafe|40.690878|-73.956805,La Villa Cafe,6.776414216835574e-06,7.23590943879012e-06,4.594952219545459e-07,2654.33878876354,1,Full-Service Restaurants
Nathan's Famous|40.697180|-73.987296,Nathan's Famous,3.442069865941161e-05,3.487864598135455e-05,4.57947321942942e-07,374.9246002468003,7,Limited-Service Restaurants
Poetica Coffee|40.685220|-73.979985,Poetica Coffee,9.932431306960784e-06,1.0388566809200627e-05,4.5613550223984246e-07,1176.2689077948196,13,Snack and Nonalcoholic Beverage Bars
My Little Pizzeria|40.690257|-73.992350,My Little Pizzeria,8.320158592505888e-06,8.76371409820646e-06,4.435555057005726e-07,540.4391459022298,9,Limited-Service Restaurants
Joe Coffee|40.702887|-73.989478,Joe Coffee,2.0647984529724624e-06,2.4997955220730793e-06,4.3499706910061685e-07,1011.4720155560797,3,Snack and Nonalcoholic Beverage Bars
Mashawi Xpress|40.697802|-73.992980,Mashawi Xpress,3.892658876238571e-06,4.322686730934322e-06,4.300278546957509e-07,604.8402661499211,4,Limited-Service Restaurants
Toro|40.702576|-73.993245,Toro,6.356483179408843e-07,1.064694087206325e-06,4.290457692654406e-07,1064.2167153205814,3,Full-Service Restaurants
Connecticut Muffin|40.693285|-73.968651,Connecticut Muffin,1.8594000658833678e-06,2.284804023956344e-06,4.2540395807297607e-07,1636.0649501635119,2,Full-Service Restaurants
Yummy Yummy Chinese Restaurant|40.693217|-73.969315,Yummy Yummy Chinese Restaurant,1.616572071045392e-05,1.6573357871506086e-05,4.076371610521651e-07,1580.4502410029536,6,Full-Service Restaurants
Two 8 Two Bar & Burger|40.688567|-73.989725,Two 8 Two Bar & Burger,7.032091562117259e-06,7.429339280182524e-06,3.9724771806526544e-07,604.9859749190297,7,Full-Service Restaurants
Ceol|40.685227|-73.991350,Ceol,6.2390553412470395e-06,6.629140384481475e-06,3.900850432344358e-07,999.2163227910428,1,Full-Service Restaurants
Giulia Restaurant and Cafe|40.695143|-73.996077,Giulia Restaurant and Cafe,2.173840562798094e-07,6.023154168608262e-07,3.849313605810168e-07,692.3632461989688,3,Full-Service Restaurants
Koufu|40.691995|-73.987068,Koufu,3.5618133763056944e-06,3.94091764474768e-06,3.7910426844198573e-07,222.63171285994684,6,Full-Service Restaurants
La Flor Del Paraiso Bar & Restaurant|40.685808|-73.981508,La Flor Del Paraiso Bar & Restaurant,1.0267330049864583e-05,1.0645763927834103e-05,3.7843387796951943e-07,1050.874072418569,7,Full-Service Restaurants
Mr Taka Ramen|40.703578|-73.992173,Mr Taka Ramen,1.5703664188311385e-07,5.270127519127555e-07,3.699761100296416e-07,1135.7469872027937,2,Full-Service Restaurants
Cochinita|40.682784|-73.964132,Cochinita,4.461440393359596e-06,4.8287195872086505e-06,3.672791938490549e-07,2362.1850011102497,5,Full-Service Restaurants
Sanpanino|40.690368|-73.991697,Sanpanino,1.603658522156251e-06,1.9675505195261267e-06,3.638919973698757e-07,495.36432691233887,1,Limited-Service Restaurants
Gong Cha|40.691527|-73.986493,Gong Cha,7.151351982129518e-06,7.514168219840507e-06,3.628162377109898e-07,290.0385271737075,2,Limited-Service Restaurants
Friend of A Farmer|40.695242|-73.996385,Friend of A Farmer,3.310355749675089e-06,3.667671429519523e-06,3.57315679844434e-07,720.0643843867,6,Full-Service Restaurants
SaltBrick Tavern|40.695743|-73.983589,SaltBrick Tavern,3.383073128330948e-06,3.7276787209294495e-06,3.4460559259850163e-07,430.07772481136755,6,Full-Service Restaurants
Ignazio's|40.703227|-73.993776,Ignazio's,4.2765136768436e-06,4.61351818509127e-06,3.3700450824767006e-07,1148.6716566595455,3,Full-Service Restaurants
Taqueria Cecilio|40.682981|-73.977175,Taqueria Cecilio,1.084252992364939e-06,1.4060625408706656e-06,3.218095485057267e-07,1517.1671104092466,5,Full-Service Restaurants
Metta|40.691742|-73.971437,Metta,7.720134698096606e-07,1.0924031055186697e-06,3.2038963570900906e-07,1419.5619391670448,3,Full-Service Restaurants
Damascus Bread & Pastry Shop|40.690115|-73.993030,Damascus Bread & Pastry Shop,1.2843663713900883e-05,1.3146447877251903e-05,3.027841633510199e-07,591.5196415938534,4,Snack and Nonalcoholic Beverage Bars
White Oak|40.687086|-73.990356,White Oak,3.5310229943499143e-06,3.824476251077264e-06,2.934532567273494e-07,777.660694937676,1,Full-Service Restaurants
Bagel World|40.689695|-73.970569,Bagel World,6.93711866102125e-07,9.839870979595603e-07,2.902752318574353e-07,1544.1172860616975,1,Limited-Service Restaurants
Bluestone Lane|40.700767|-73.988417,Bluestone Lane,6.322340773982132e-06,6.610232943569561e-06,2.8789216958742847e-07,769.1181485375062,11,Limited-Service Restaurants
June|40.686111|-73.993947,June,7.911696062414956e-06,8.186523997233065e-06,2.748279348181087e-07,994.7605301344543,2,Full-Service Restaurants
Pipitone's Pizza|40.689683|-73.978876,Pipitone's Pizza,2.8679207614960715e-06,3.1408499618186107e-06,2.7292920032253914e-07,901.4012954246041,1,Full-Service Restaurants
Squarrel Cafe|40.684359|-73.978942,Squarrel Cafe,1.3116393825226536e-06,1.573820163688932e-06,2.6218078116627835e-07,1305.3218097586678,2,Snack and Nonalcoholic Beverage Bars
Brooklyn's Best Pizzeria|40.703285|-73.989458,Brooklyn's Best Pizzeria,4.055362918014404e-06,4.317206401745317e-06,2.618434837309124e-07,1055.2306666022873,7,Full-Service Restaurants
Court Street Bagels|40.688050|-73.992875,Court Street Bagels,7.879871745874878e-06,8.140332376010498e-06,2.6046063013562014e-07,763.437531468215,2,Snack and Nonalcoholic Beverage Bars
Demu Services|40.686282|-73.974063,Demu Services,7.79548359485857e-06,8.04929976984162e-06,2.538161749830508e-07,1448.5917429539227,7,Full-Service Restaurants
Wanisa Home Kitchen|40.687032|-73.990478,Wanisa Home Kitchen,3.512453599340714e-06,3.76442513777115e-06,2.5197153843043606e-07,786.0992252109912,2,Full-Service Restaurants
Mo's|40.687053|-73.974753,Mo's,8.193861461562591e-06,8.44122644375057e-06,2.4736498218797925e-07,1351.8872488054692,8,Full-Service Restaurants
Tropic Juice Bar & Grill|40.686940|-73.993541,Tropic Juice Bar & Grill,3.260779240008143e-06,3.5032493337926766e-06,2.424700937845338e-07,897.9736759066179,1,Snack and Nonalcoholic Beverage Bars
Felice Montague|40.695160|-73.996108,Felice Montague,1.0580939990487871e-05,1.0823240259475033e-05,2.4230026898716175e-07,695.312211174266,2,Full-Service Restaurants
Los Dos Hermanos|40.689826|-73.972321,Los Dos Hermanos,1.298646468784815e-05,1.3227942822476568e-05,2.4147813462841864e-07,1399.1549240397192,3,Full-Service Restaurants
Project 24 Hrs|40.684769|-73.989155,Project 24 Hrs,1.68255926382831e-06,1.920379375464018e-06,2.3782011163570784e-07,1014.7766330699069,1,Full-Service Restaurants
Lopez Family Market Corp|40.696321|-73.972322,Lopez Family Market Corp,1.209662175587776e-05,1.232539976773129e-05,2.287780118535299e-07,1353.3516064930775,2,Full-Service Restaurants
Juice Generation|40.690021|-73.992027,Juice Generation,1.0418196058415668e-05,1.064358349404258e-05,2.2538743562691094e-07,542.8872274584613,1,Snack and Nonalcoholic Beverage Bars
Calyer|40.693886|-73.963965,Calyer,3.686043410129213e-06,3.9101540559326605e-06,2.2411064580344767e-07,2029.8972348663024,1,Limited-Service Restaurants
Carla Hall's Southern Kitchen|40.687811|-74.001221,Carla Hall's Southern Kitchen,1.8270929883640424e-07,4.0647907620214797e-07,2.2376977736574373e-07,1298.6435445189074,2,Full-Service Restaurants
Fresh To Go Deli & Juice Bar|40.683148|-73.964624,Fresh To Go Deli & Juice Bar,3.5982729303505935e-06,3.8141167934492035e-06,2.1584386309860998e-07,2305.7179746835536,5,Snack and Nonalcoholic Beverage Bars
LaRina Pastificio & Vino|40.693266|-73.970404,LaRina Pastificio & Vino,2.107992385723961e-06,2.323741141100557e-06,2.157487553765962e-07,1488.4857934998718,2,Full-Service Restaurants
Plymouth Cafe|40.698206|-73.992820,Plymouth Cafe,1.5844611759116536e-05,1.6054575759659397e-05,2.0996400054286126e-07,629.4614864677055,5,Limited-Service Restaurants
66S Fusion|40.697744|-73.971488,66S Fusion,3.124062281199101e-07,5.185888980998781e-07,2.0618266997996794e-07,1461.0303173316233,2,Limited-Service Restaurants
Scoops and Sweets|40.686293|-73.974722,Scoops and Sweets,2.803154069282972e-06,3.006657503439855e-06,2.03503434156883e-07,1403.0227444215668,3,Snack and Nonalcoholic Beverage Bars
Loreto Italian Kitchen & Bar|40.687050|-73.978547,Loreto Italian Kitchen & Bar,1.8887077702468896e-06,2.0913497784012464e-06,2.0264200815435682e-07,1101.641997436516,6,Full-Service Restaurants
Mario's Pizzeria|40.683588|-73.989995,Mario's Pizzeria,3.449471543360289e-06,3.6512865693420454e-06,2.018150259817566e-07,1153.5628276480825,2,Full-Service Restaurants
The Smoke Joint|40.686954|-73.975423,The Smoke Joint,5.752106631483158e-06,5.9534389729191484e-06,2.013323414359903e-07,1311.8621353320348,13,Full-Service Restaurants
Mekong BK|40.689324|-73.968888,Mekong BK,1.0911879105130754e-06,1.2868841147079189e-06,1.956962041948435e-07,1691.7005091049812,1,Full-Service Restaurants
Westville|40.702034|-73.989348,Westville,1.1948629687769413e-06,1.3897475413311655e-06,1.9488457255422422e-07,915.9930633498745,1,Full-Service Restaurants
Front Street Pizza|40.702350|-73.989359,Front Street Pizza,3.979110963543667e-06,4.173352356420184e-06,1.942413928765173e-07,950.9930806965796,2,Full-Service Restaurants
Lassen & Hennigs|40.694818|-73.994910,Lassen & Hennigs,7.068749269900294e-06,7.250046646100218e-06,1.8129737619992357e-07,588.8242653471534,6,Limited-Service Restaurants
Blossom Ice Cream|40.687194|-73.993730,Blossom Ice Cream,8.065096635984015e-06,8.244486728416477e-06,1.7939009243246155e-07,882.4646140898225,3,Snack and Nonalcoholic Beverage Bars
The Original Grand Canyon Restaurant|40.694804|-73.993608,The Original Grand Canyon Restaurant,4.0106030295409805e-06,4.189020377949371e-06,1.7841734840839068e-07,480.95170279487184,2,Full-Service Restaurants
Jus by Julie|40.687270|-73.993695,Jus by Julie,5.861066948455766e-06,6.03946471682131e-06,1.7839776836554407e-07,873.7693575343194,7,Snack and Nonalcoholic Beverage Bars
Baya Bar|40.686987|-73.975380,Baya Bar,5.105807470127501e-06,5.2805164710677015e-06,1.7470900094020046e-07,1312.6654256082634,3,Snack and Nonalcoholic Beverage Bars
BK Lobster|40.693823|-73.961688,BK Lobster,1.2002812656299064e-07,2.911477023319526e-07,1.7111957576896198e-07,2221.868908279027,1,Full-Service Restaurants
Twisted Lemonade Factory|40.685411|-73.980326,Twisted Lemonade Factory,1.7734137965526171e-06,1.9429092003950536e-06,1.694954038424365e-07,1142.3806595271215,3,Snack and Nonalcoholic Beverage Bars
The Broccoli Bar|40.686078|-73.974214,The Broccoli Bar,4.3748873285103475e-06,4.533059927992877e-06,1.581725994825291e-07,1451.652963735156,13,Limited-Service Restaurants
Fat Fowl|40.690996|-73.982978,Fat Fowl,1.0039775896876487e-05,1.019436565635916e-05,1.5458975948267324e-07,532.3711761405528,4,Limited-Service Restaurants
Willoughby Juice|40.692118|-73.987013,Willoughby Juice,3.06211582842812e-06,3.213734104263153e-06,1.516182758350329e-07,211.83610380213966,2,Snack and Nonalcoholic Beverage Bars
Jalapa Jar|40.686252|-73.979274,Jalapa Jar,4.512185520889782e-06,4.6630092270106554e-06,1.5082370612087384e-07,1123.1287505951263,4,Full-Service Restaurants
Mural on NU Hotel|40.688899|-73.988669,Mural on NU Hotel,1.7483313065601443e-05,1.7633359945113322e-05,1.5004687951187954e-07,553.7224365928499,10,Full-Service Restaurants
Hnh Bbq|40.687683|-73.969290,Hnh Bbq,8.970426432834775e-07,1.0417488248446231e-06,1.447061815611456e-07,1723.5995867602446,1,Full-Service Restaurants
Hanco's|40.687225|-73.990374,Hanco's,1.4714568461110051e-05,1.4859127036725333e-05,1.445585756152818e-07,763.09833672445,2,Snack and Nonalcoholic Beverage Bars
Nosh|40.689299|-73.992030,Nosh,1.208994037284204e-05,1.223367005393697e-05,1.4372968109492993e-07,608.1228923083768,2,Full-Service Restaurants
Bittersweet|40.689455|-73.972552,Bittersweet,1.0422427966529974e-06,1.1821070787474417e-06,1.3986428209444434e-07,1394.6573042582997,2,Snack and Nonalcoholic Beverage Bars
Anthony's Grocery|40.689493|-73.981528,Anthony's Grocery,6.3684857536764e-06,6.502675881302558e-06,1.3419012762615788e-07,732.7949804799865,5,Limited-Service Restaurants
Coastal Craft Kombucha|40.685266|-73.977632,Coastal Craft Kombucha,1.7632453140739281e-06,1.8962523764435685e-06,1.3300706236964034e-07,1297.193083173412,9,Snack and Nonalcoholic Beverage Bars
Lavatera Grill|40.691204|-73.990810,Lavatera Grill,3.8729870303072635e-06,4.0036471180398395e-06,1.3066008773257596e-07,376.0601964820615,1,Full-Service Restaurants
Something Good in Brooklyn|40.688898|-73.983269,Something Good in Brooklyn,2.4218473238601286e-06,2.5487824278398805e-06,1.2693510397975197e-07,682.5524687542784,4,Full-Service Restaurants
El Nuevo Portal|40.684397|-73.991860,El Nuevo Portal,5.154385835362028e-06,5.27328732055767e-06,1.1890148519564177e-07,1099.952645597645,5,Full-Service Restaurants
Dumbo Kitchen|40.701706|-73.986937,Dumbo Kitchen,1.755409595572387e-07,2.893707733936158e-07,1.1382981383637708e-07,877.8369557647128,1,Full-Service Restaurants
The Moxie Spot|40.691278|-73.997483,The Moxie Spot,3.0905364469557888e-06,3.2011569520690625e-06,1.1062050511327372e-07,846.017196320023,4,Full-Service Restaurants
Caffe Buon Gusto|40.694597|-73.994038,Caffe Buon Gusto,5.219299869554456e-06,5.326747053014865e-06,1.0744718346040875e-07,512.1817385820377,3,Full-Service Restaurants
El Pitayo|40.684519|-73.991807,El Pitayo,5.300970219920503e-06,5.407704898118275e-06,1.0673467819777201e-07,1085.6729783982348,5,Full-Service Restaurants
Fortina Brooklyn|40.690858|-73.982784,Fortina Brooklyn,8.90296124312439e-06,9.002432463108208e-06,9.947121998381813e-08,554.660998904418,4,Full-Service Restaurants
Cody's American Bar & Grill|40.688757|-73.993118,Cody's American Bar & Grill,5.3129051612223995e-06,5.411699832960255e-06,9.879467173785512e-08,710.3693910740458,2,Full-Service Restaurants
Hua Long Chinese Restaurant|40.685865|-73.973761,Hua Long Chinese Restaurant,6.940470049012388e-06,7.038219009864494e-06,9.774896085210633e-08,1496.4452991366732,9,Full-Service Restaurants
Maggie Brown|40.693440|-73.967274,Maggie Brown,1.329639962852241e-05,1.3392925282812682e-05,9.652565429027135e-08,1751.5346213112307,4,Full-Service Restaurants
Primrose Cafe|40.686834|-73.966218,Primrose Cafe,1.386490181042312e-06,1.4816434491751108e-06,9.515326813279872e-08,1998.8573744827338,4,Limited-Service Restaurants
Bubba Chubbz|40.698110|-73.984766,Bubba Chubbz,2.022488580668923e-06,2.1087810004076873e-06,8.62924197387644e-08,547.7495016656544,1,Limited-Service Restaurants
Lobo|40.686571|-73.994095,Lobo,4.923451731707236e-06,5.0006628052792565e-06,7.721107357202053e-08,957.4148929297843,2,Full-Service Restaurants
Soju|40.690618|-73.995176,Soju,2.7049642544930868e-06,2.7803115586474424e-06,7.534730415435567e-08,701.0014491449227,6,Full-Service Restaurants
Leyenda|40.684250|-73.991902,Leyenda,4.0693161737740825e-06,4.143167212345437e-06,7.38510385713541e-08,1116.6199792315083,1,Full-Service Restaurants
Sosta|40.690648|-73.995252,Sosta,4.1676391157938926e-08,1.0676850502921387e-07,6.509211387127495e-08,704.8126595122772,1,Full-Service Restaurants
Cold Stone Creamery|40.684634|-73.977504,Cold Stone Creamery,6.507854658256741e-06,6.571811739577853e-06,6.39570813211121e-08,1356.8220010712196,22,Snack and Nonalcoholic Beverage Bars
Bergen Bagels|40.693470|-73.963496,Bergen Bagels,4.4125295902379405e-06,4.471825362442197e-06,5.929577220425683e-08,2069.8866720456917,1,Limited-Service Restaurants
Impasto|40.686796|-73.966443,Impasto,7.210017529092337e-07,7.800227721041072e-07,5.902101919487348e-08,1983.0774364243978,4,Full-Service Restaurants
Willowtown 7|40.693372|-73.998652,Willowtown 7,7.551762077818533e-08,1.3242421217635967e-07,5.690659139817434e-08,896.1336035308706,4,Limited-Service Restaurants
Family Deli|40.693151|-73.973120,Family Deli,6.985516471880303e-06,7.041660966554853e-06,5.6144494674549956e-08,1260.4976358418637,1,Limited-Service Restaurants
Jolie Bistro|40.683615|-73.992428,Jolie Bistro,5.943886559365078e-06,5.996305399379979e-06,5.2418840014901285e-08,1197.2891392607826,6,Full-Service Restaurants
Cafecito To Go|40.697801|-73.993005,Cafecito To Go,1.2696744489016151e-05,1.2746216783775445e-05,4.9472294759293664e-08,606.2123938825222,9,Full-Service Restaurants
Burrito Bowl Grill|40.683259|-73.990235,Burrito Bowl Grill,5.394127012838313e-06,5.443395161162679e-06,4.926814832436679e-08,1192.7518547616528,3,Full-Service Restaurants
Red Star Sandwich Shop|40.685737|-73.991263,Red Star Sandwich Shop,2.3073217083987406e-06,2.352731300460182e-06,4.540959206144132e-08,942.7540456461255,2,Limited-Service Restaurants
Bergen Bagels|40.680902|-73.974809,Bergen Bagels,4.878289687495443e-06,4.922161619377623e-06,4.387193188218021e-08,1822.0133971619675,4,Snack and Nonalcoholic Beverage Bars
Cafe Gitane|40.702847|-73.981283,Cafe Gitane,3.3775052355722854e-06,3.421223653570043e-06,4.3718417997757694e-08,1150.7311121117584,2,Full-Service Restaurants
Luanne's Wild Ginger|40.689591|-73.969847,Luanne's Wild Ginger,5.444605592973816e-07,5.87602395578835e-07,4.314183628145337e-08,1605.675368646366,1,Full-Service Restaurants
Mario's Pizzeria|40.689387|-73.970414,Mario's Pizzeria,7.354614420301371e-06,7.397262395083821e-06,4.264797478245006e-08,1567.1143482051748,4,Full-Service Restaurants
GB Crown Tavern|40.693264|-73.969013,GB Crown Tavern,5.991393825230352e-07,6.398532680511862e-07,4.0713885528151045e-08,1605.6628716491932,6,Full-Service Restaurants
B'klyn Burro|40.682739|-73.964076,B'klyn Burro,5.579635248224863e-07,5.896410328926477e-07,3.167750807016142e-08,2368.8238547753695,1,Full-Service Restaurants
Sakuro Tokyo II|40.693094|-73.972142,Sakuro Tokyo II,3.451621040593981e-06,3.48328535558161e-06,3.166431498762939e-08,1343.1874237836228,3,Limited-Service Restaurants
Just Salad Downtown Brooklyn|40.689995|-73.991885,Just Salad Downtown Brooklyn,4.663802070038451e-06,4.693808954380586e-06,3.000688434213494e-08,537.8653982674444,8,Limited-Service Restaurants
Celestine|40.704601|-73.988013,Celestine,1.0350081685727186e-06,1.0625600935184398e-06,2.755192494572123e-08,1194.7919879846513,2,Full-Service Restaurants
Graziella's|40.690465|-73.969628,Graziella's,3.038459578152324e-06,3.0627439881407636e-06,2.42844099884396e-08,1597.6289845741346,3,Full-Service Restaurants
Fish & Sip|40.681120|-73.975544,Fish & Sip,4.522055146201004e-07,4.717490844208031e-07,1.9543569800702685e-08,1765.2282436752412,2,Full-Service Restaurants
Mia's Bakery|40.687005|-73.990081,Mia's Bakery,1.470824853296128e-05,1.4724193620288214e-05,1.5945087326934282e-08,780.9533756043807,6,Limited-Service Restaurants
Two Steps Down|40.689378|-73.969573,Two Steps Down,2.060829634732765e-06,2.07461770134801e-06,1.3788066615244808e-08,1634.8201571569257,2,Full-Service Restaurants
Regular Visitors|40.686512|-73.990318,Regular Visitors,3.684142966692411e-06,3.69712019003422e-06,1.2977223341808909e-08,838.8595023565072,1,Snack and Nonalcoholic Beverage Bars
